shipment_id,product_id,warehouse_id,dispatch_date,weather_conditions,delayed
SH_2620,P_56,W_1,2026-03-16,Rain,0
SH_2621,P_123,W_3,2026-03-01,Clear,0
SH_2622,P_141,W_4,2026-02-11,Storm,0
SH_2623,P_126,W_6,2026-03-16,Storm,0
SH_2624,P_64,W_2,2026-03-08,Rain,0
SH_2625,P_183,W_4,2026-02-26,Storm,1
SH_2626,P_196,W_9,2026-02-21,Snow,1
SH_2627,P_52,W_7,2026-01-10,Storm,0
SH_2628,P_108,W_9,2026-03-04,Snow,0
SH_2629,P_159,W_1,2026-01-15,Storm,1
SH_2630,P_145,W_5,2026-03-23,Snow,0
SH_2631,P_16,W_7,2026-03-22,Rain,0
SH_2632,P_130,W_4,2026-03-09,Storm,1
SH_2633,P_165,W_8,2026-01-11,Snow,1
SH_2634,P_29,W_2,2026-02-05,Snow,0
SH_2635,P_47,W_5,2026-03-24,Rain,1
SH_2636,P_168,W_5,2026-02-06,Snow,1
SH_2637,P_80,W_1,2026-03-24,Clear,0
SH_2638,P_2,W_5,2026-02-22,Rain,0
SH_2639,P_82,W_3,2026-03-11,Clear,0
SH_2640,P_154,W_3,2026-01-22,Rain,1
SH_2641,P_71,W_9,2026-03-17,Clear,0
SH_2642,P_165,W_6,2026-03-17,Storm,1
SH_2643,P_81,W_3,2026-01-06,Rain,1
SH_2644,P_126,W_7,2026-02-02,Clear,0
SH_2645,P_107,W_1,2026-02-02,Clear,0
SH_2646,P_153,W_5,2026-01-28,Storm,1
SH_2647,P_5,W_4,2026-01-23,Clear,0
SH_2648,P_147,W_0,2026-02-08,Storm,1
SH_2649,P_103,W_0,2026-03-14,Clear,0
SH_2650,P_4,W_1,2026-03-07,Storm,1
SH_2651,P_106,W_4,2026-02-21,Snow,1
SH_2652,P_88,W_6,2026-02-13,Clear,0
SH_2653,P_80,W_7,2026-02-04,Clear,0
SH_2654,P_178,W_7,2026-02-04,Storm,0
SH_2655,P_31,W_5,2026-01-13,Clear,1
SH_2656,P_12,W_0,2026-02-18,Rain,0
SH_2657,P_82,W_6,2026-03-04,Rain,0
SH_2658,P_48,W_5,2026-03-19,Clear,0
SH_2659,P_13,W_4,2026-03-18,Clear,1
SH_2660,P_77,W_1,2026-02-16,Snow,1
SH_2661,P_156,W_6,2026-01-09,Snow,0
SH_2662,P_35,W_9,2026-01-24,Storm,1
SH_2663,P_81,W_2,2026-02-14,Storm,0
SH_2664,P_171,W_1,2026-01-29,Rain,0
SH_2665,P_169,W_7,2026-02-04,Snow,1
SH_2666,P_187,W_7,2026-02-01,Rain,1
SH_2667,P_196,W_4,2026-02-10,Clear,0
SH_2668,P_62,W_3,2026-02-20,Clear,1
SH_2669,P_126,W_0,2026-01-04,Rain,1
SH_2670,P_55,W_7,2026-01-23,Storm,1
SH_2671,P_26,W_5,2026-01-12,Rain,0
SH_2672,P_194,W_8,2026-02-20,Snow,0
SH_2673,P_79,W_7,2026-02-27,Rain,0
SH_2674,P_27,W_2,2026-01-04,Rain,0
SH_2675,P_98,W_7,2026-03-15,Rain,0
SH_2676,P_48,W_1,2026-01-28,Snow,0
SH_2677,P_175,W_4,2026-01-20,Clear,1
SH_2678,P_27,W_1,2026-03-03,Rain,1
SH_2679,P_117,W_2,2026-03-18,Snow,1
SH_2680,P_169,W_8,2026-03-16,Storm,1
SH_2681,P_30,W_8,2026-01-02,Clear,0
SH_2682,P_54,W_2,2026-03-09,Storm,1
SH_2683,P_130,W_5,2026-01-26,Clear,0
SH_2684,P_94,W_1,2026-01-24,Clear,0
SH_2685,P_187,W_6,2026-02-10,Rain,0
SH_2686,P_103,W_2,2026-02-27,Snow,0
SH_2687,P_126,W_8,2026-01-09,Storm,1
SH_2688,P_12,W_3,2026-03-14,Clear,0
SH_2689,P_13,W_0,2026-01-12,Snow,1
SH_2690,P_136,W_1,2026-03-22,Snow,1
SH_2691,P_158,W_6,2026-02-06,Storm,1
SH_2692,P_56,W_4,2026-03-10,Storm,1
SH_2693,P_52,W_5,2026-01-23,Snow,0
SH_2694,P_73,W_0,2026-02-04,Clear,1
SH_2695,P_179,W_9,2026-02-23,Storm,0
SH_2696,P_176,W_3,2026-01-16,Rain,0
SH_2697,P_17,W_2,2026-01-18,Rain,0
SH_2698,P_116,W_2,2026-03-10,Clear,0
SH_2699,P_109,W_5,2026-03-03,Clear,0
SH_2700,P_67,W_1,2026-03-05,Rain,0
SH_2701,P_2,W_9,2026-03-13,Snow,0
SH_2702,P_149,W_0,2026-03-10,Storm,0
SH_2703,P_120,W_1,2026-02-12,Clear,0
SH_2704,P_145,W_4,2026-01-14,Rain,0
SH_2705,P_42,W_2,2026-01-26,Clear,1
SH_2706,P_188,W_5,2026-02-12,Storm,1
SH_2707,P_89,W_8,2026-01-12,Snow,0
SH_2708,P_64,W_5,2026-03-12,Storm,1
SH_2709,P_90,W_4,2026-03-14,Snow,0
SH_2710,P_198,W_9,2026-01-03,Storm,1
SH_2711,P_175,W_8,2026-01-16,Clear,1
SH_2712,P_105,W_3,2026-03-11,Rain,0
SH_2713,P_7,W_3,2026-03-11,Storm,1
SH_2714,P_190,W_1,2026-01-21,Rain,0
SH_2715,P_96,W_1,2026-02-07,Snow,0
SH_2716,P_173,W_8,2026-03-18,Storm,0
SH_2717,P_134,W_2,2026-02-28,Snow,0
SH_2718,P_89,W_5,2026-01-23,Storm,0
SH_2719,P_70,W_4,2026-03-10,Rain,1
SH_2720,P_133,W_5,2026-02-11,Clear,0
SH_2721,P_116,W_9,2026-02-22,Snow,1
SH_2722,P_2,W_7,2026-01-11,Rain,0
SH_2723,P_38,W_8,2026-01-03,Snow,0
SH_2724,P_170,W_2,2026-01-31,Snow,1
SH_2725,P_16,W_4,2026-02-19,Clear,0
SH_2726,P_55,W_4,2026-01-15,Clear,1
SH_2727,P_78,W_0,2026-03-14,Storm,1
SH_2728,P_0,W_0,2026-02-18,Snow,1
SH_2729,P_72,W_8,2026-01-30,Rain,0
SH_2730,P_182,W_4,2026-01-14,Rain,0
SH_2731,P_50,W_6,2026-03-16,Clear,0
SH_2732,P_8,W_7,2026-03-04,Snow,1
SH_2733,P_173,W_6,2026-02-27,Storm,1
SH_2734,P_25,W_4,2026-01-24,Snow,1
SH_2735,P_44,W_9,2026-02-02,Storm,0
SH_2736,P_82,W_9,2026-01-14,Rain,0
SH_2737,P_51,W_4,2026-02-17,Rain,0
SH_2738,P_51,W_4,2026-03-22,Snow,1
SH_2739,P_145,W_7,2026-03-13,Rain,0
SH_2740,P_111,W_1,2026-02-23,Rain,0
SH_2741,P_177,W_5,2026-02-26,Snow,1
SH_2742,P_109,W_7,2026-01-23,Storm,0
SH_2743,P_118,W_0,2026-02-03,Clear,0
SH_2744,P_107,W_1,2026-01-02,Rain,0
SH_2745,P_77,W_3,2026-03-06,Snow,1
SH_2746,P_139,W_9,2026-03-05,Snow,1
SH_2747,P_100,W_2,2026-01-01,Storm,0
SH_2748,P_118,W_8,2026-03-17,Storm,0
SH_2749,P_21,W_0,2026-02-23,Snow,0
SH_2750,P_166,W_1,2026-02-19,Snow,1
SH_2751,P_74,W_9,2026-01-01,Storm,0
SH_2752,P_15,W_1,2026-01-21,Clear,0
SH_2753,P_132,W_2,2026-03-08,Storm,1
SH_2754,P_172,W_2,2026-01-26,Snow,0
SH_2755,P_184,W_0,2026-03-22,Storm,0
SH_2756,P_51,W_1,2026-02-23,Clear,1
SH_2757,P_154,W_1,2026-02-05,Clear,1
SH_2758,P_26,W_7,2026-02-01,Clear,0
SH_2759,P_113,W_6,2026-01-29,Clear,0
SH_2760,P_76,W_6,2026-01-21,Storm,0
SH_2761,P_60,W_8,2026-02-08,Snow,0
SH_2762,P_174,W_7,2026-02-26,Clear,0
SH_2763,P_162,W_0,2026-03-10,Rain,1
SH_2764,P_190,W_3,2026-02-02,Rain,0
SH_2765,P_179,W_8,2026-01-09,Rain,0
SH_2766,P_74,W_4,2026-02-12,Clear,0
SH_2767,P_126,W_5,2026-02-24,Snow,1
SH_2768,P_178,W_1,2026-03-11,Storm,0
SH_2769,P_108,W_2,2026-02-01,Clear,0
SH_2770,P_30,W_9,2026-02-23,Storm,1
SH_2771,P_77,W_0,2026-02-20,Storm,1
SH_2772,P_90,W_2,2026-01-25,Storm,0
SH_2773,P_117,W_4,2026-01-09,Clear,0
SH_2774,P_91,W_8,2026-01-06,Rain,0
SH_2775,P_180,W_8,2026-03-24,Storm,0
SH_2776,P_44,W_2,2026-02-23,Snow,0
SH_2777,P_144,W_5,2026-03-13,Storm,0
SH_2778,P_35,W_4,2026-01-22,Snow,0
SH_2779,P_17,W_7,2026-03-01,Storm,0
SH_2780,P_155,W_2,2026-03-16,Snow,1
SH_2781,P_82,W_9,2026-01-25,Snow,0
SH_2782,P_103,W_1,2026-01-13,Clear,1
SH_2783,P_187,W_2,2026-03-05,Rain,1
SH_2784,P_27,W_7,2026-03-16,Storm,1
SH_2785,P_59,W_3,2026-03-08,Clear,0
SH_2786,P_44,W_6,2026-03-08,Storm,0
SH_2787,P_15,W_9,2026-02-19,Snow,1
SH_2788,P_191,W_1,2026-02-24,Storm,0
SH_2789,P_155,W_0,2026-02-26,Rain,0
SH_2790,P_178,W_7,2026-03-01,Storm,1
SH_2791,P_163,W_9,2026-02-24,Rain,0
SH_2792,P_125,W_7,2026-03-24,Snow,1
SH_2793,P_189,W_2,2026-01-22,Storm,0
SH_2794,P_49,W_1,2026-02-04,Clear,0
SH_2795,P_171,W_1,2026-02-02,Rain,1
SH_2796,P_35,W_0,2026-01-03,Snow,0
SH_2797,P_145,W_8,2026-02-28,Clear,0
SH_2798,P_174,W_8,2026-02-17,Storm,1
SH_2799,P_53,W_9,2026-01-16,Storm,1
SH_2800,P_91,W_9,2026-03-02,Rain,0
SH_2801,P_112,W_6,2026-01-19,Storm,0
SH_2802,P_145,W_1,2026-02-14,Rain,0
SH_2803,P_76,W_1,2026-03-07,Clear,0
SH_2804,P_13,W_9,2026-03-17,Snow,1
SH_2805,P_74,W_4,2026-02-25,Storm,0
SH_2806,P_17,W_2,2026-02-12,Snow,1
SH_2807,P_147,W_3,2026-03-12,Snow,1
SH_2808,P_14,W_8,2026-03-11,Clear,0
SH_2809,P_67,W_0,2026-03-14,Clear,0
SH_2810,P_66,W_3,2026-01-16,Snow,0
SH_2811,P_15,W_2,2026-01-09,Rain,0
SH_2812,P_187,W_5,2026-01-11,Clear,0
SH_2813,P_18,W_9,2026-01-22,Clear,0
SH_2814,P_18,W_6,2026-03-09,Clear,0
SH_2815,P_122,W_2,2026-03-05,Snow,0
SH_2816,P_26,W_0,2026-01-16,Storm,1
SH_2817,P_166,W_5,2026-02-26,Storm,1
SH_2818,P_58,W_0,2026-01-28,Clear,1
SH_2819,P_50,W_8,2026-01-08,Storm,0
SH_2820,P_188,W_0,2026-01-30,Storm,1
SH_2821,P_196,W_6,2026-03-03,Rain,0
SH_2822,P_109,W_8,2026-01-26,Rain,0
SH_2823,P_30,W_9,2026-03-07,Snow,1
SH_2824,P_87,W_6,2026-01-28,Clear,0
SH_2825,P_23,W_9,2026-01-22,Clear,0
SH_2826,P_191,W_8,2026-01-25,Clear,0
SH_2827,P_3,W_3,2026-03-12,Clear,1
SH_2828,P_32,W_7,2026-02-09,Rain,0
SH_2829,P_80,W_5,2026-03-13,Rain,0
SH_2830,P_33,W_9,2026-02-18,Storm,0
SH_2831,P_31,W_1,2026-03-20,Clear,0
SH_2832,P_139,W_3,2026-01-06,Storm,0
SH_2833,P_91,W_3,2026-03-15,Storm,0
SH_2834,P_93,W_8,2026-02-11,Snow,0
SH_2835,P_62,W_8,2026-03-14,Snow,1
SH_2836,P_138,W_8,2026-02-01,Clear,1
SH_2837,P_105,W_9,2026-01-25,Storm,1
SH_2838,P_52,W_2,2026-01-05,Rain,0
SH_2839,P_141,W_3,2026-03-12,Clear,0
SH_2840,P_36,W_0,2026-01-12,Rain,0
SH_2841,P_166,W_7,2026-01-17,Clear,1
SH_2842,P_8,W_4,2026-02-03,Snow,1
SH_2843,P_76,W_1,2026-02-17,Clear,1
SH_2844,P_156,W_6,2026-03-17,Storm,1
SH_2845,P_97,W_6,2026-02-07,Storm,1
SH_2846,P_52,W_6,2026-01-27,Rain,0
SH_2847,P_136,W_0,2026-03-01,Snow,1
SH_2848,P_195,W_5,2026-03-06,Clear,0
SH_2849,P_193,W_5,2026-02-10,Snow,0
SH_2850,P_151,W_3,2026-02-22,Clear,0
SH_2851,P_159,W_6,2026-01-15,Storm,0
SH_2852,P_188,W_0,2026-02-22,Clear,0
SH_2853,P_184,W_4,2026-01-01,Storm,0
SH_2854,P_184,W_9,2026-01-23,Snow,1
SH_2855,P_97,W_7,2026-03-05,Rain,0
SH_2856,P_3,W_4,2026-01-14,Snow,1
SH_2857,P_63,W_8,2026-03-05,Snow,1
SH_2858,P_101,W_0,2026-02-10,Snow,1
SH_2859,P_168,W_4,2026-03-05,Clear,1
SH_2860,P_145,W_5,2026-01-08,Snow,0
SH_2861,P_113,W_7,2026-02-21,Clear,0
SH_2862,P_119,W_0,2026-02-22,Snow,0
SH_2863,P_142,W_3,2026-02-03,Storm,1
SH_2864,P_20,W_4,2026-03-22,Snow,0
SH_2865,P_112,W_2,2026-02-01,Snow,0
SH_2866,P_70,W_4,2026-01-04,Storm,1
SH_2867,P_161,W_2,2026-01-17,Rain,0
SH_2868,P_167,W_0,2026-01-31,Rain,1
SH_2869,P_9,W_2,2026-01-02,Storm,1
SH_2870,P_10,W_8,2026-01-27,Rain,1
SH_2871,P_182,W_4,2026-03-11,Snow,1
SH_2872,P_90,W_8,2026-01-16,Clear,0
SH_2873,P_89,W_1,2026-02-26,Clear,0
SH_2874,P_28,W_8,2026-02-22,Clear,1
SH_2875,P_83,W_9,2026-01-21,Snow,0
SH_2876,P_174,W_6,2026-02-27,Clear,0
SH_2877,P_72,W_2,2026-01-29,Clear,0
SH_2878,P_92,W_5,2026-01-11,Storm,0
SH_2879,P_95,W_7,2026-02-01,Snow,0
SH_2880,P_41,W_5,2026-02-18,Clear,0
SH_2881,P_38,W_9,2026-01-14,Clear,0
SH_2882,P_54,W_5,2026-03-10,Snow,0
SH_2883,P_96,W_9,2026-01-25,Clear,0
SH_2884,P_38,W_6,2026-01-25,Clear,0
SH_2885,P_57,W_9,2026-03-02,Storm,0
SH_2886,P_31,W_8,2026-02-19,Clear,0
SH_2887,P_168,W_8,2026-01-29,Storm,1
SH_2888,P_49,W_9,2026-03-15,Snow,0
SH_2889,P_84,W_3,2026-03-24,Snow,1
SH_2890,P_80,W_1,2026-01-29,Rain,0
SH_2891,P_104,W_5,2026-03-16,Clear,0
SH_2892,P_129,W_1,2026-01-30,Snow,0
SH_2893,P_154,W_3,2026-01-16,Storm,0
SH_2894,P_58,W_9,2026-03-20,Rain,0
SH_2895,P_62,W_6,2026-03-18,Rain,0
SH_2896,P_73,W_5,2026-02-03,Snow,1
SH_2897,P_104,W_6,2026-01-19,Rain,0
SH_2898,P_161,W_3,2026-03-02,Rain,0
SH_2899,P_3,W_2,2026-01-11,Clear,0
SH_2900,P_195,W_8,2026-03-02,Storm,0
SH_2901,P_32,W_0,2026-02-18,Storm,1
SH_2902,P_42,W_1,2026-01-15,Rain,0
SH_2903,P_135,W_6,2026-01-31,Storm,1
SH_2904,P_102,W_8,2026-02-23,Rain,0
SH_2905,P_30,W_5,2026-01-04,Snow,0
SH_2906,P_157,W_1,2026-03-14,Clear,1
SH_2907,P_90,W_7,2026-01-22,Storm,0
SH_2908,P_189,W_6,2026-02-14,Snow,0
SH_2909,P_179,W_2,2026-01-05,Rain,0
SH_2910,P_150,W_8,2026-03-24,Clear,1
SH_2911,P_1,W_9,2026-02-24,Snow,0
SH_2912,P_116,W_6,2026-02-24,Snow,0
SH_2913,P_130,W_9,2026-01-02,Snow,0
SH_2914,P_24,W_3,2026-02-27,Snow,1
SH_2915,P_12,W_9,2026-02-04,Storm,1
SH_2916,P_98,W_5,2026-02-01,Rain,0
SH_2917,P_10,W_3,2026-02-15,Storm,0
SH_2918,P_147,W_9,2026-02-09,Snow,1
SH_2919,P_72,W_2,2026-01-13,Clear,0
SH_2920,P_124,W_7,2026-02-27,Rain,0
SH_2921,P_73,W_4,2026-02-22,Clear,0
SH_2922,P_170,W_4,2026-01-25,Rain,1
SH_2923,P_141,W_8,2026-02-24,Rain,1
SH_2924,P_10,W_8,2026-02-24,Rain,1
SH_2925,P_6,W_5,2026-01-23,Rain,1
SH_2926,P_146,W_6,2026-02-20,Storm,0
SH_2927,P_116,W_4,2026-01-12,Clear,0
SH_2928,P_30,W_7,2026-03-10,Storm,0
SH_2929,P_22,W_2,2026-01-09,Snow,0
SH_2930,P_29,W_5,2026-03-01,Clear,0
SH_2931,P_56,W_1,2026-01-10,Snow,1
SH_2932,P_85,W_4,2026-01-10,Storm,0
SH_2933,P_131,W_1,2026-01-09,Snow,0
SH_2934,P_9,W_6,2026-01-17,Clear,0
SH_2935,P_133,W_5,2026-01-17,Rain,0
SH_2936,P_169,W_0,2026-01-22,Clear,1
SH_2937,P_150,W_6,2026-02-13,Rain,0
SH_2938,P_67,W_7,2026-01-17,Rain,0
SH_2939,P_47,W_7,2026-02-28,Snow,1
SH_2940,P_162,W_1,2026-01-25,Rain,1
SH_2941,P_17,W_7,2026-01-04,Rain,0
SH_2942,P_9,W_6,2026-02-11,Snow,0
SH_2943,P_161,W_9,2026-01-18,Rain,0
SH_2944,P_123,W_8,2026-03-19,Rain,0
SH_2945,P_59,W_4,2026-01-28,Storm,1
SH_2946,P_161,W_6,2026-01-01,Snow,1
SH_2947,P_75,W_1,2026-02-25,Rain,1
SH_2948,P_193,W_4,2026-03-17,Storm,0
SH_2949,P_83,W_3,2026-03-11,Storm,1
SH_2950,P_118,W_5,2026-02-25,Clear,0
SH_2951,P_101,W_2,2026-01-13,Storm,0
SH_2952,P_125,W_9,2026-01-08,Storm,0
SH_2953,P_7,W_4,2026-02-12,Snow,1
SH_2954,P_104,W_0,2026-03-02,Snow,1
SH_2955,P_81,W_6,2026-01-09,Storm,0
SH_2956,P_108,W_6,2026-01-22,Snow,0
SH_2957,P_68,W_7,2026-01-20,Rain,0
SH_2958,P_11,W_4,2026-03-24,Storm,0
SH_2959,P_146,W_2,2026-01-25,Rain,0
SH_2960,P_28,W_9,2026-02-08,Snow,1
SH_2961,P_138,W_0,2026-01-09,Clear,0
SH_2962,P_23,W_5,2026-01-15,Snow,0
SH_2963,P_141,W_1,2026-01-04,Clear,0
SH_2964,P_92,W_8,2026-01-25,Rain,0
SH_2965,P_137,W_6,2026-03-08,Rain,1
SH_2966,P_41,W_5,2026-01-26,Snow,0
SH_2967,P_141,W_3,2026-03-03,Clear,1
SH_2968,P_5,W_8,2026-01-08,Clear,0
SH_2969,P_124,W_0,2026-03-04,Rain,0
SH_2970,P_6,W_3,2026-01-04,Rain,1
SH_2971,P_191,W_1,2026-03-12,Storm,0
SH_2972,P_33,W_4,2026-02-25,Clear,1
SH_2973,P_129,W_6,2026-01-15,Clear,1
SH_2974,P_138,W_9,2026-01-30,Rain,1
SH_2975,P_150,W_6,2026-02-06,Rain,0
SH_2976,P_79,W_5,2026-02-21,Storm,1
SH_2977,P_5,W_4,2026-03-14,Snow,1
SH_2978,P_25,W_4,2026-01-08,Storm,1
SH_2979,P_109,W_1,2026-03-09,Rain,0
SH_2980,P_143,W_4,2026-01-16,Storm,1
SH_2981,P_179,W_8,2026-02-03,Rain,0
SH_2982,P_127,W_6,2026-03-21,Snow,0
SH_2983,P_182,W_1,2026-01-23,Storm,1
SH_2984,P_6,W_6,2026-02-02,Rain,0
SH_2985,P_122,W_9,2026-03-12,Clear,0
SH_2986,P_85,W_2,2026-03-08,Clear,1
SH_2987,P_43,W_3,2026-02-23,Storm,0
SH_2988,P_21,W_2,2026-03-08,Storm,0
SH_2989,P_121,W_8,2026-01-10,Rain,1
SH_2990,P_126,W_4,2026-02-27,Storm,1
SH_2991,P_86,W_2,2026-01-05,Clear,0
SH_2992,P_144,W_9,2026-03-20,Storm,0
SH_2993,P_68,W_3,2026-01-14,Storm,1
SH_2994,P_80,W_3,2026-02-04,Snow,1
SH_2995,P_123,W_8,2026-02-19,Clear,0
SH_2996,P_108,W_1,2026-03-08,Storm,1
SH_2997,P_3,W_2,2026-02-26,Clear,1
SH_2998,P_112,W_1,2026-01-16,Clear,0
SH_2999,P_126,W_2,2026-02-01,Storm,1
SH_3000,P_140,W_6,2026-01-30,Storm,1
SH_3001,P_30,W_6,2026-01-03,Snow,0
SH_3002,P_173,W_4,2026-02-26,Snow,0
SH_3003,P_95,W_9,2026-03-11,Rain,1
SH_3004,P_133,W_3,2026-03-22,Snow,0
SH_3005,P_64,W_7,2026-01-11,Storm,1
SH_3006,P_84,W_2,2026-03-18,Rain,0
SH_3007,P_121,W_0,2026-01-10,Snow,0
SH_3008,P_38,W_7,2026-02-04,Clear,0
SH_3009,P_1,W_4,2026-01-04,Rain,1
SH_3010,P_24,W_8,2026-01-22,Storm,1
SH_3011,P_15,W_9,2026-01-27,Storm,1
SH_3012,P_17,W_5,2026-02-28,Rain,0
SH_3013,P_3,W_3,2026-02-26,Snow,1
SH_3014,P_109,W_9,2026-03-05,Snow,1
SH_3015,P_196,W_6,2026-02-17,Snow,1
SH_3016,P_164,W_3,2026-02-16,Clear,0
SH_3017,P_26,W_3,2026-03-23,Snow,1
SH_3018,P_144,W_1,2026-02-25,Rain,0
SH_3019,P_150,W_6,2026-01-29,Snow,1
SH_3020,P_151,W_9,2026-02-13,Snow,0
SH_3021,P_188,W_9,2026-02-28,Storm,1
SH_3022,P_0,W_3,2026-01-08,Rain,1
SH_3023,P_157,W_2,2026-02-24,Rain,0
SH_3024,P_0,W_5,2026-01-21,Clear,0
SH_3025,P_13,W_2,2026-01-29,Storm,1
SH_3026,P_120,W_5,2026-02-26,Snow,1
SH_3027,P_30,W_3,2026-02-01,Storm,1
SH_3028,P_98,W_7,2026-03-11,Snow,1
SH_3029,P_133,W_5,2026-02-16,Clear,0
SH_3030,P_54,W_2,2026-03-23,Snow,0
SH_3031,P_111,W_8,2026-01-05,Storm,0
SH_3032,P_64,W_1,2026-02-23,Storm,0
SH_3033,P_45,W_0,2026-01-14,Snow,0
SH_3034,P_197,W_5,2026-03-12,Storm,1
SH_3035,P_143,W_3,2026-03-12,Storm,1
SH_3036,P_191,W_0,2026-03-14,Rain,0
SH_3037,P_134,W_3,2026-01-07,Clear,0
SH_3038,P_84,W_1,2026-02-10,Snow,0
SH_3039,P_128,W_0,2026-01-20,Snow,1
SH_3040,P_70,W_7,2026-03-22,Storm,1
SH_3041,P_178,W_4,2026-01-05,Snow,0
SH_3042,P_146,W_0,2026-01-19,Storm,0
SH_3043,P_161,W_7,2026-02-23,Storm,1
SH_3044,P_191,W_8,2026-02-03,Clear,1
SH_3045,P_7,W_9,2026-01-20,Rain,0
SH_3046,P_45,W_2,2026-02-08,Clear,0
SH_3047,P_30,W_0,2026-03-08,Storm,0
SH_3048,P_15,W_5,2026-02-07,Clear,0
SH_3049,P_71,W_3,2026-03-13,Clear,0
SH_3050,P_172,W_5,2026-02-07,Rain,0
SH_3051,P_150,W_5,2026-01-10,Clear,0
SH_3052,P_103,W_6,2026-02-11,Clear,1
SH_3053,P_194,W_8,2026-02-24,Rain,0
SH_3054,P_21,W_2,2026-01-09,Storm,1
SH_3055,P_155,W_3,2026-02-04,Storm,1
SH_3056,P_191,W_0,2026-02-16,Snow,1
SH_3057,P_89,W_1,2026-01-01,Snow,0
SH_3058,P_178,W_1,2026-01-08,Storm,1
SH_3059,P_23,W_2,2026-02-20,Clear,0
SH_3060,P_151,W_0,2026-02-21,Rain,0
SH_3061,P_55,W_5,2026-01-26,Storm,1
SH_3062,P_185,W_3,2026-02-12,Snow,0
SH_3063,P_164,W_3,2026-01-18,Rain,0
SH_3064,P_97,W_4,2026-02-25,Rain,0
SH_3065,P_144,W_5,2026-03-20,Storm,1
SH_3066,P_48,W_4,2026-01-31,Rain,0
SH_3067,P_75,W_4,2026-01-05,Storm,1
SH_3068,P_125,W_5,2026-01-19,Snow,1
SH_3069,P_164,W_8,2026-02-07,Storm,0
SH_3070,P_175,W_2,2026-02-16,Clear,0
SH_3071,P_149,W_6,2026-02-21,Rain,0
SH_3072,P_53,W_6,2026-02-09,Snow,0
SH_3073,P_174,W_4,2026-02-24,Rain,0
SH_3074,P_128,W_8,2026-03-01,Snow,1
SH_3075,P_197,W_3,2026-01-10,Snow,1
SH_3076,P_66,W_0,2026-03-05,Clear,0
SH_3077,P_161,W_2,2026-01-19,Storm,1
SH_3078,P_150,W_5,2026-01-29,Snow,1
SH_3079,P_168,W_9,2026-03-10,Clear,0
SH_3080,P_26,W_5,2026-03-22,Clear,1
SH_3081,P_121,W_5,2026-01-25,Snow,0
SH_3082,P_25,W_2,2026-02-13,Snow,1
SH_3083,P_119,W_8,2026-02-28,Rain,0
SH_3084,P_112,W_9,2026-01-04,Storm,0
SH_3085,P_177,W_6,2026-01-14,Storm,1
SH_3086,P_62,W_4,2026-01-12,Snow,0
SH_3087,P_123,W_6,2026-03-01,Snow,1
SH_3088,P_59,W_8,2026-03-01,Clear,0
SH_3089,P_198,W_4,2026-01-09,Storm,1
SH_3090,P_41,W_8,2026-02-20,Rain,0
SH_3091,P_152,W_8,2026-01-16,Rain,0
SH_3092,P_145,W_2,2026-03-19,Rain,0
SH_3093,P_13,W_1,2026-02-02,Snow,0
SH_3094,P_36,W_5,2026-02-07,Storm,1
SH_3095,P_117,W_0,2026-03-06,Rain,0
SH_3096,P_44,W_4,2026-03-01,Snow,1
SH_3097,P_60,W_3,2026-01-09,Storm,1
SH_3098,P_62,W_2,2026-02-04,Snow,1
SH_3099,P_40,W_5,2026-03-18,Clear,0
SH_3100,P_175,W_6,2026-03-11,Rain,0
SH_3101,P_171,W_6,2026-02-18,Storm,0
SH_3102,P_195,W_1,2026-03-06,Storm,1
SH_3103,P_195,W_2,2026-02-07,Storm,0
SH_3104,P_72,W_6,2026-02-24,Storm,0
SH_3105,P_88,W_7,2026-03-21,Clear,0
SH_3106,P_155,W_2,2026-01-12,Rain,0
SH_3107,P_87,W_8,2026-02-11,Clear,0
SH_3108,P_192,W_6,2026-02-14,Clear,0
SH_3109,P_35,W_7,2026-01-05,Rain,1
SH_3110,P_77,W_6,2026-03-19,Clear,0
SH_3111,P_167,W_2,2026-03-11,Storm,1
SH_3112,P_79,W_6,2026-02-10,Storm,1
SH_3113,P_107,W_2,2026-02-12,Rain,0
SH_3114,P_132,W_1,2026-03-18,Storm,0
SH_3115,P_88,W_1,2026-01-15,Storm,0
SH_3116,P_3,W_2,2026-02-18,Snow,1
SH_3117,P_129,W_6,2026-03-02,Storm,1
SH_3118,P_167,W_6,2026-01-11,Storm,0
SH_3119,P_77,W_6,2026-02-02,Snow,0
SH_3120,P_29,W_9,2026-02-19,Storm,0
SH_3121,P_199,W_7,2026-03-15,Snow,0
SH_3122,P_93,W_1,2026-02-11,Rain,0
SH_3123,P_136,W_6,2026-02-01,Clear,1
SH_3124,P_86,W_9,2026-03-23,Snow,1
SH_3125,P_157,W_7,2026-03-18,Storm,1
SH_3126,P_72,W_0,2026-03-05,Clear,0
SH_3127,P_117,W_5,2026-01-23,Clear,0
SH_3128,P_175,W_5,2026-03-21,Snow,1
SH_3129,P_172,W_4,2026-03-22,Clear,0
SH_3130,P_45,W_4,2026-02-07,Snow,0
SH_3131,P_114,W_5,2026-01-12,Snow,0
SH_3132,P_152,W_1,2026-02-04,Snow,0
SH_3133,P_136,W_6,2026-02-28,Rain,1
SH_3134,P_136,W_1,2026-03-04,Rain,0
SH_3135,P_162,W_7,2026-01-25,Storm,0
SH_3136,P_88,W_7,2026-02-28,Rain,0
